_
## sys_role
role_id	role_name	role_key	role_sort	data_scope	status	del_flag	remark
227	234	0,100,231,234	运营测试三部_del	3	0	2
226	234	0,100,231,234	运营测试四部_del	4	0	2
267	234	0,100,231,234	运营测试五部_del	6	0	2
228	235	0,100,231,235	销售测试一部_del	1	0	2
220	235	0,100,231,235	销售测试一部_del	2	0	2
266	239	0,100,239	抖音运营测试一部_del	0	0	2
296	239	0,100,239	厦门人资部	1	0	0
287	239	0,100,239	厦门总经办	1	0	0
288	239	0,100,239	厦门商务部	1	0	0
297	239	0,100,239	厦门媒介部	2	0	0
295	239	0,100,239	厦门财务部	2	0	0
281	239	0,100,239	厦门后勤部_del	3	0	2
265	239	0,100,239	抖音运营测试二部_del	6	0	2
244	239	0,100,239	抖音运营测试三部_del	10	0	2
245	239	0,100,239	厦门抖音运营部_del	20	0	2
251	239	0,100,239	抖音运营测试五部_del	245	0	2
247	239	0,100,239	抖音运营测试六部_del	246	0	2
230	243	0,100,243	财务部	3	0	0
229	243	0,100,243	人资部	5	0	0
246	243	0,100,243	设计部	40	0	0
248	246	0,100,243,246	快手=剪辑_del	41	0	2
249	246	0,100,243,246	千川=剪辑	42	0	0
260	252	0,100,252	销售部_del	1	0	2
261	252	0,100,252	运营部_del	2	0	2
262	260	0,100,252,260	大健康销售1部_del	1	0	2
253	260	0,100,252,260	大健康销售2部_del	2	0	2
254	260	0,100,252,260	大健康销售3部_del	3	0	2
255	260	0,100,252,260	大健康销售4部_del	4	0	2
256	260	0,100,252,260	大健康销售5部_del	5	0	2
257	260	0,100,252,260	大健康销售6部_del	6	0	2
258	260	0,100,252,260	大健康销售7部_del	7	0	2
263	260	0,100,252,260	大健康销售8部_del	8	0	2
272	271	0,100,271	外转运营部_del	276	0	2
273	271	0,100,271	外转销售部_del	277	0	2
275	274	0,100,274	聚光部_del	276	0	2
285	276	0,100,276	沈阳事业一部	2	0	0
294	276	0,100,276	沈阳财务部_del	2	0	2
293	276	0,100,276	沈阳人资部_del	2	0	2
279	276	0,100,276	沈阳财务部	3	0	0
302	276	0,100,276	沈阳媒介一部_del	3	0	2
277	276	0,100,276	沈阳事业二部	3	0	0
304	276	0,100,276	沈阳人资部	4	0	0
286	276	0,100,276	沈阳商务一部_del	6	0	2
305	277	0,100,276,277	沈阳总经办二部	1	0	0
306	277	0,100,276,277	沈阳商务二部	2	0	0
307	277	0,100,276,277	沈阳媒介二部	3	0	0
309	277	0,100,276,277	沈阳运营二部	4	0	0
299	285	0,100,276,285	沈阳总经办一部	1	0	0
301	285	0,100,276,285	沈阳媒介一部_del	1	0	2
300	285	0,100,276,285	沈阳商务一部	2	0	0
303	285	0,100,276,285	沈阳媒介一部	3	0	0
308	285	0,100,276,285	沈阳运营一部	4	0	0
289	280	0,100,280	天津总经办	1	0	0
282	280	0,100,280	天津后勤部_del	1	0	2
298	280	0,100,280	天津媒介部	2	0	0
291	280	0,100,280	天津人资部	2	0	0
290	280	0,100,280	天津商务部	2	0	0
292	280	0,100,280	天津财务部	3	0	0
_
## users by dept
dept_id	dept_name	users
306	沈阳商务二部	10
100	薪火相承	5
297	厦门媒介部	5
295	厦门财务部	4
308	沈阳运营一部	4
309	沈阳运营二部	3
287	厦门总经办	3
300	沈阳商务一部	2
289	天津总经办	1
305	沈阳总经办二部	1
291	天津人资部	1
296	厦门人资部	1
298	天津媒介部	1
299	沈阳总经办一部	1
290	天津商务部	1
304	沈阳人资部	1
288	厦门商务部	1
277	沈阳事业二部	1
239	厦门抖音事业部	1
223	运营测试一部_del	0
249	千川=剪辑	0
268	代理客户_del	0
285	沈阳事业一部	0
235	销售部_del	0
260	销售部_del	0
278	总经理_del	0
226	运营测试四部_del	0
252	快手=大健康_del	0
270	外部_del	0
292	天津财务部	0
244	抖音运营测试三部_del	0
262	大健康销售1部_del	0
280	天津抖音事业部	0
228	销售测试一部_del	0
254	大健康销售3部_del	0
272	外转运营部_del	0
294	沈阳财务部_del	0
246	设计部	0
265	抖音运营测试二部_del	0
282	天津后勤部_del	0
230	财务部	0
256	大健康销售5部_del	0
274	小红书事业部_del	0
302	沈阳媒介一部_del	0
220	销售测试一部_del	0
248	快手=剪辑_del	0
267	运营测试五部_del	0
284	11_del	0
234	运营部_del	0
258	大健康销售7部_del	0
276	沈阳抖音事业部	0
307	沈阳媒介二部	0
224	运营测试二部_del	0
251	抖音运营测试五部_del	0
269	运营0部_del	0
286	沈阳商务一部_del	0
243	后勤部	0
261	运营部_del	0
279	沈阳财务部	0
227	运营测试三部_del	0
253	大健康销售2部_del	0
271	外转事业部_del	0
293	沈阳人资部_del	0
245	厦门抖音运营部_del	0
263	大健康销售8部_del	0
281	厦门后勤部_del	0
229	人资部	0
255	大健康销售4部_del	0
273	外转销售部_del	0
301	沈阳媒介一部_del	0
247	抖音运营测试六部_del	0
266	抖音运营测试一部_del	0
283	总经理_del	0
231	快手事业部_del	0
257	大健康销售6部_del	0
275	聚光部_del	0
303	沈阳媒介一部	0
_
## user totals
total	not_deleted	active	last_login
49	48	48	2026-09-14 15:17:47
_
## role_menu counts
role_name	menus
超级管理员	5
人事行政	203
抖音运营经理	85
财务助理	260
财务	308
董事长（总审批权限）	404
总经理	399
开户媒介	75
系统管理员	412
充值媒介	248
外部账号	162
商务岗位	111
抖音运营	195
AE数据	409
_
## role x top menu
role_name	top_menu	items
AE数据	抖音事业部	82
AE数据	其他媒体	81
AE数据	小红书事业部	81
AE数据	公共管理	48
AE数据	财务管理	46
AE数据	人事行政	20
AE数据	系统管理	18
AE数据	合同/发票	15
AE数据	报表管理	10
AE数据	通知管理	6
AE数据	系统工具	2
人事行政	小红书事业部	81
人事行政	其他媒体	81
人事行政	人事行政	20
人事行政	合同/发票	12
人事行政	通知管理	5
人事行政	系统管理	2
人事行政	系统工具	2
充值媒介	抖音事业部	82
充值媒介	其他媒体	81
充值媒介	财务管理	46
充值媒介	公共管理	20
充值媒介	合同/发票	15
充值媒介	报表管理	4
商务岗位	抖音事业部	51
商务岗位	其他媒体	31
商务岗位	公共管理	24
商务岗位	合同/发票	3
商务岗位	系统管理	2
外部账号	抖音事业部	81
外部账号	其他媒体	81
开户媒介	抖音事业部	26
开户媒介	其他媒体	22
开户媒介	合同/发票	10
开户媒介	公共管理	10
开户媒介	通知管理	5
开户媒介	系统管理	2
总经理	小红书事业部	81
总经理	抖音事业部	81
总经理	其他媒体	81
总经理	财务管理	46
总经理	公共管理	39
总经理	人事行政	20
总经理	系统管理	18
总经理	合同/发票	15
总经理	报表管理	10
总经理	通知管理	6
总经理	系统工具	2
抖音运营	小红书事业部	81
抖音运营	其他媒体	59
抖音运营	抖音事业部	31
抖音运营	公共管理	14
抖音运营	通知管理	6
抖音运营	系统管理	2
抖音运营	系统工具	2
抖音运营经理	抖音事业部	65
抖音运营经理	财务管理	7
抖音运营经理	通知管理	5
抖音运营经理	公共管理	4
抖音运营经理	系统管理	2
抖音运营经理	报表管理	2
系统管理员	其他媒体	82
系统管理员	抖音事业部	82
系统管理员	小红书事业部	81
系统管理员	公共管理	49
系统管理员	财务管理	46
系统管理员	人事行政	20
系统管理员	系统管理	18
系统管理员	合同/发票	15
系统管理员	报表管理	10
系统管理员	通知管理	6
系统管理员	系统工具	2
系统管理员	快手事业部	1
董事长（总审批权限）	抖音事业部	82
董事长（总审批权限）	其他媒体	81
董事长（总审批权限）	小红书事业部	81
董事长（总审批权限）	财务管理	46
董事长（总审批权限）	公共管理	45
董事长（总审批权限）	人事行政	20
董事长（总审批权限）	系统管理	18
董事长（总审批权限）	合同/发票	15
董事长（总审批权限）	报表管理	8
董事长（总审批权限）	通知管理	6
董事长（总审批权限）	系统工具	2
财务	其他媒体	81
财务	抖音事业部	75
财务	财务管理	46
财务	公共管理	40
财务	人事行政	20
财务	系统管理	18
财务	合同/发票	13
财务	报表管理	7
财务	通知管理	6
财务	系统工具	2
财务助理	抖音事业部	85
财务助理	快手事业部	79
财务助理	财务管理	48
财务助理	公共管理	32
财务助理	报表管理	12
财务助理	系统管理	3
财务助理	系统工具	1
超级管理员	快手事业部	2
超级管理员	公共管理	2
超级管理员	系统工具	1
_
## dict types
dict_id	dict_name	dict_type	status	remark
1	用户性别	sys_user_sex	0	用户性别列表
2	菜单状态	sys_show_hide	0	菜单状态列表
3	系统开关	sys_normal_disable	0	系统开关列表
4	任务状态	sys_job_status	0	任务状态列表
5	任务分组	sys_job_group	0	任务分组列表
6	系统是否	sys_yes_no	0	系统是否列表
7	通知类型	sys_notice_type	0	通知类型列表
8	通知状态	sys_notice_status	0	通知状态列表
9	操作类型	sys_oper_type	0	操作类型列表
10	系统状态	sys_common_status	0	登录状态列表
100	学历类型	sys_user_qualification	0	学历类型列表
101	账户类型	account_type	0	NULL
102	员工状态	sys_user_state	0	员工状态（0实习期 1正式员工 2离职员工）
103	审批流程	base_approval	0	NULL
104	账户业务类型	ks_account_type	0	NULL
106	开户申请状态	openaccountstate	0	NULL
107	报销类型	reimburse_type	0	NULL
108	系统收支账户流水业务类型	cashflow_businesstype	0	NULL
109	系统审批状态	base_approval_state	0	NULL
110	费用类型	cost_type	0	NULL
111	请假类型	base_leave_type	0	NULL
112	数据同步状态	sync_state	0	NULL
113	快手消耗类型	ks_comsume_type	0	NULL
114	银行流水标注类型	bank_type	0	NULL
115	备款调整类型	oper_balance_type	0	NULL
116	客户标签	customer_tags	0	NULL
117	内部公司/主体	company_self	0	NULL
118	开票内容	invoice_content	0	NULL
119	行业	industry	0	NULL
120	现金收款标签	cash_rehcarge_tags	0	NULL
121	客户钱包	customerWallet	0	NULL
123	抖音账户标签	account_dy_tags	0	NULL
131	开票内容	invoice_type	0	NULL
132	银行流水收支类型	bank_billCategory	0	NULL
133	客户类型	customer_type	0	NULL
134	抖音账户充值	account_recharge_dy_tags	0	NULL
135	银行流水标记类型	bank_billType	0	NULL
136	其他账户标签	account_om_tags	0	NULL
_
## dict data
dict_type	dict_sort	dict_label	dict_value	status	remark
account_dy_tags	0	已转户	已转户	0	NULL
account_dy_tags	0	已注销	已注销	0	NULL
account_om_tags	0	已转户	已转户	0	NULL
account_om_tags	0	已注销	已注销	0	NULL
account_recharge_dy_tags	0	新开	新开	0	新开/续费
account_recharge_dy_tags	0	续费	续费	0	新开/续费
account_type	1	银行卡	1	0	NULL
account_type	2	支付宝	2	0	NULL
account_type	3	微信	3	0	NULL
account_type	4	农行(公)	4	0	NULL
account_type	5	农行(私)	5	0	NULL
account_type	6	工行(公)	6	0	NULL
account_type	7	建行(公)	7	0	NULL
account_type	8	招行(公)	8	0	NULL
account_type	9	招行(私)	9	0	NULL
account_type	10	中信(公)	10	0	NULL
account_type	11	平安(公)	11	0	NULL
account_type	12	中行(公)	12	0	NULL
account_type	13	渤海(公)	13	0	NULL
account_type	14	平安(私)	14	0	NULL
account_type	15	服务单	15	0	NULL
account_type	16	恒丰(私)	16	0	NULL
account_type	17	工行(私)	17	0	NULL
account_type	18	建行(私)	18	0	NULL
account_type	19	东莞(公)	19	0	NULL
account_type	20	交行(公)	20	0	NULL
account_type	21	民生(公)	21	0	NULL
account_type	22	深圳农商(公)	22	0	NULL
account_type	23	广发(公)	23	0	NULL
account_type	24	中信(私)	24	0	NULL
account_type	25	兴业(公)	25	0	NULL
account_type	26	江苏银行(公)	26	0	NULL
account_type	27	广发(私)	27	0	NULL
account_type	28	兴业(私)	28	0	NULL
account_type	29	浦发(私)	29	0	NULL
account_type	30	浦发(公)	30	0	NULL
account_type	31	邮政(公)	31	0	NULL
account_type	32	华夏(私)	32	0	NULL
base_approval	3	退现	3	0	NULL
base_approval	5	报销	5	1	NULL
base_approval	6	费用审批	6	1	NULL
base_approval	7	采购申请审批	7	1	NULL
base_approval	8	请假审批	8	1	NULL
base_approval	9	转正申请	9	1	NULL
base_approval	10	激励政策审批	10	1	NULL
base_approval	11	调休审批	11	1	NULL
base_approval	12	临时垫款额度申请	22	0	NULL
base_approval	12	客户垫款额度申请	12	0	NULL
base_approval	13	客户转账申请	13	0	NULL
base_approval	14	备款调整-市场费	14	0	NULL
base_approval	15	备款调整-其它	15	0	NULL
base_approval	16	调整账户充值	16	0	NULL
base_approval	17	客户合同审批	17	0	NULL
base_approval	18	客户返点申请	18	0	NULL
base_approval_state	2	审批中	0	0	NULL
base_approval_state	3	审批通过	1	0	NULL
base_approval_state	4	审批拒回	2	0	NULL
base_leave_type	1	年假	1	0	NULL
base_leave_type	2	事假	2	0	NULL
base_leave_type	3	病假	3	0	NULL
base_leave_type	4	调休假	4	0	NULL
base_leave_type	5	婚假	5	0	NULL
base_leave_type	6	产假	6	0	NULL
base_leave_type	7	其他	7	0	NULL
cashflow_businesstype	1	客户现金充值	1	0	NULL
cashflow_businesstype	2	向供应商打款	2	0	NULL
cashflow_businesstype	3	客户退现	3	0	NULL
cashflow_businesstype	4	其他收入	4	0	NULL
cashflow_businesstype	5	其他支出	5	0	NULL
cashflow_businesstype	6	供应商退款	6	0	NULL
cashflow_businesstype	7	内部报销	7	0	NULL
cashflow_businesstype	9	费用申请	8	0	NULL
cashflow_businesstype	10	采购申请	9	0	NULL
cash_rehcarge_tags	1	首充	首充	0	首单/首续
cash_rehcarge_tags	2	首续	首续	0	首单/首续
cash_rehcarge_tags	3	N续	N续	0	首单/首续
company_self	0	薪火	薪火	0	NULL
cost_type	0	广告费	1	0	NULL
cost_type	2	货款	2	0	NULL
cost_type	3	激励活动经费	3	0	NULL
customerWallet	0	一类	一类	0	NULL
customerWallet	0	二类	二类	0	NULL
customerWallet	0	团购一类	团购一类	1	NULL
customerWallet	0	团购二类	团购二类	1	NULL
customer_tags	101	自运营	101	0	自/代运营
customer_tags	102	代运营	102	0	自/代运营
customer_tags	106	直客	直客	0	直客/渠道
customer_tags	107	渠道	渠道	0	直客/渠道
customer_type	1	抖音	1	0	NULL
customer_type	2	快手	2	0	NULL
customer_type	3	腾讯	3	0	NULL
customer_type	4	小红书	4	0	NULL
customer_type	10	其他	10	0	NULL
industry	0	招商加盟-其他招商加盟	招商加盟-其他招商加盟	0	NULL
industry	0	招商加盟-减肥加盟	招商加盟-减肥加盟	0	NULL
industry	0	招商加盟-饮品烘焙加盟	招商加盟-饮品烘焙加盟	0	NULL
industry	0	招商加盟-保健品加盟	招商加盟-保健品加盟	0	NULL
industry	0	招商加盟-酒加盟	招商加盟-酒加盟	0	NULL
industry	0	招商加盟-商务服务加盟	招商加盟-商务服务加盟	0	NULL
industry	0	招商加盟-大健康代加工招商	招商加盟-大健康代加工招商	0	NULL
industry	0	美妆-美妆工具	美妆-美妆工具	0	NULL
industry	0	美妆-美妆特殊化妆品	美妆-美妆特殊化妆品	0	NULL
industry	0	美妆-面部洗护	美妆-面部洗护	0	NULL
industry	0	美妆-面部彩妆	美妆-面部彩妆	0	NULL
industry	0	美妆-香水/香有	美妆-香水/香有	0	NULL
industry	0	美妆-美甲工具	美妆-美甲工具	0	NULL
industry	0	美妆-唇部护理	美妆-唇部护理	0	NULL
industry	0	美妆-眼部护理	美妆-眼部护理	0	NULL
industry	0	美妆-唇部彩妆	美妆-唇部彩妆	0	NULL
industry	0	美妆-眼部彩妆	美妆-眼部彩妆	0	NULL
industry	0	美妆-其他美妆	美妆-其他美妆	0	NULL
industry	0	母婴宠物-宠物生活	母婴宠物-宠物生活	0	NULL
industry	0	母婴宠物-孕产妇用品	母婴宠物-孕产妇用品	0	NULL
industry	0	母婴宠物-婴幼儿玩具	母婴宠物-婴幼儿玩具	0	NULL
industry	0	母婴宠物-其他母婴宠物	母婴宠物-其他母婴宠物	0	NULL
industry	0	母婴宠物-喂养用品	母婴宠物-喂养用品	0	NULL
industry	0	母婴宠物-营养辅食	母婴宠物-营养辅食	0	NULL
industry	0	母婴宠物-婴童奶粉	母婴宠物-婴童奶粉	0	NULL
industry	0	母婴宠物-尿裤	母婴宠物-尿裤	0	NULL
industry	0	母婴宠物-婴童洗护	母婴宠物-婴童洗护	0	NULL
industry	0	母婴宠物-婴童床品	母婴宠物-婴童床品	0	NULL
industry	0	母婴宠物-儿童家具	母婴宠物-儿童家具	0	NULL
industry	0	母婴宠物-出行用品	母婴宠物-出行用品	0	NULL
industry	0	母婴宠物-安全防护	母婴宠物-安全防护	0	NULL
industry	0	日化-家清纸品	日化-家清纸品	0	NULL
industry	0	日化-其他日化用品	日化-其他日化用品	0	NULL
industry	0	日化-洗发护发	日化-洗发护发	0	NULL
industry	0	日化-私处洗护	日化-私处洗护	0	NULL
industry	0	日化-腔护理	日化-腔护理	0	NULL
industry	0	日化-日化特殊化妆品	日化-日化特殊化妆品	0	NULL
industry	0	日化-假发	日化-假发	0	NULL
industry	0	日化-身体护理	日化-身体护理	0	NULL
industry	0	日化-身体清洁	日化-身体清洁	0	NULL
industry	0	日化-手部洗护	日化-手部洗护	0	NULL
industry	0	日化-成人护理	日化-成人护理	0	NULL
industry	0	实体书籍-考试/教材/教辅/论文	实体书籍-考试/教材/教辅/论文	0	NULL
industry	0	实体书籍-儿童读物/童书	实体书籍-儿童读物/童书	0	NULL
industry	0	实体书籍-其他成人类书籍	实体书籍-其他成人类书籍	0	NULL
industry	0	丽人-美发	丽人-美发	0	NULL
industry	0	丽人-美甲美睫	丽人-美甲美睫	0	NULL
industry	0	丽人-补发/织发定制	丽人-补发/织发定制	0	NULL
industry	0	丽人-美容美体	丽人-美容美体	0	NULL
industry	0	丽人-纹身	丽人-纹身	0	NULL
industry	0	丽人-其他丽人	丽人-其他丽人	0	NULL
industry	0	购物-3C及电器卖场及门店	购物-3C及电器卖场及门店	0	NULL
industry	0	购物-亲子购物卖场及门店	购物-亲子购物卖场及门店	0	NULL
industry	0	购物-烟酒卖场及门店	购物-烟酒卖场及门店	0	NULL
industry	0	购物-宠物用品卖场及门店	购物-宠物用品卖场及门店	0	NULL
industry	0	购物-服饰鞋帽箱包卖场及门店	购物-服饰鞋帽箱包卖场及门店	0	NULL
industry	0	购物-家居建材卖场及门店	购物-家居建材卖场及门店	0	NULL
industry	0	购物-综合商超	购物-综合商超	0	NULL
industry	0	购物-运动户外卖场及门店	购物-运动户外卖场及门店	0	NULL
industry	0	购物-美妆个护卖场及门店	购物-美妆个护卖场及门店	0	NULL
industry	0	购物-珠宝钟表眼镜卖场及门店	购物-珠宝钟表眼镜卖场及门店	0	NULL
industry	0	购物-其他购物	购物-其他购物	0	NULL
industry	0	购物-日用百货卖场及门店	购物-日用百货卖场及门店	0	NULL
industry	0	购物-市场	购物-市场	0	NULL
industry	0	文化用品-文玩收藏	文化用品-文玩收藏	0	NULL
industry	0	文化用品-文教文化用品	文化用品-文教文化用品	0	NULL
industry	0	文化用品-乐器及配件	文化用品-乐器及配件	0	NULL
industry	0	文化用品-艺术品	文化用品-艺术品	0	NULL
industry	0	文化用品-民俗工艺/非遗	文化用品-民俗工艺/非遗	0	NULL
industry	0	文化用品-玩具	文化用品-玩具	0	NULL
industry	0	文化用品-其他文化用品	文化用品-其他文化用品	0	NULL
industry	0	运动户外-其他运动户外	运动户外-其他运动户外	0	NULL
industry	0	运动户外-户外装备	运动户外-户外装备	0	NULL
industry	0	运动户外-运动休闲用品	运动户外-运动休闲用品	0	NULL
industry	0	平台类客户-平台类客户	平台类客户-平台类客户	0	NULL
industry	0	传媒资讯-在线小说	传媒资讯-在线小说	0	NULL
industry	0	传媒资讯-短剧	传媒资讯-短剧	0	NULL
industry	0	任务激励广告-任务激励广告	任务激励广告-任务激励广告	0	NULL
industry	0	微信加粉广告-微信加粉广告	微信加粉广告-微信加粉广告	0	NULL
industry	0	教育培训-学历教育	教育培训-学历教育	0	NULL
industry	0	教育培训-语言培训	教育培训-语言培训	0	NULL
industry	0	教育培训-成人兴趣培训	教育培训-成人兴趣培训	0	NULL
industry	0	教育培训-职业技能培训	教育培训-职业技能培训	0	NULL
industry	0	教育培训-特殊人群教育	教育培训-特殊人群教育	0	NULL
industry	0	教育培训-职业资格考试培训	教育培训-职业资格考试培训	0	NULL
industry	0	教育培训-其他教育培训	教育培训-其他教育培训	0	NULL
industry	0	教育培训-智能教育	教育培训-智能教育	0	NULL
industry	0	教育培训-学习卡	教育培训-学习卡	0	NULL
industry	0	教育培训-冬令营/夏令营/研学游	教育培训-冬令营/夏令营/研学游	0	NULL
industry	0	教育培训-留学	教育培训-留学	0	NULL
industry	0	教育培训-学历考试培训	教育培训-学历考试培训	0	NULL
industry	0	教育培训-家庭教育	教育培训-家庭教育	0	NULL
industry	0	教育培训-中小幼教育机构	教育培训-中小幼教育机构	0	NULL
industry	0	教育培训-中小幼教育课程	教育培训-中小幼教育课程	0	NULL
industry	0	金融业-银行业	金融业-银行业	0	NULL
industry	0	金融业-证券业	金融业-证券业	0	NULL
industry	0	金融业-保险业	金融业-保险业	0	NULL
industry	0	金融业-拍卖典当	金融业-拍卖典当	0	NULL
industry	0	金融业-基金	金融业-基金	0	NULL
industry	0	金融业-征信机构	金融业-征信机构	0	NULL
industry	0	金融业-其他金融业	金融业-其他金融业	0	NULL
industry	0	金融业-另类投资	金融业-另类投资	0	NULL
industry	0	金融业-金融理财培训	金融业-金融理财培训	0	NULL
industry	0	金融业-期货	金融业-期货	0	NULL
industry	0	金融业-消费金融	金融业-消费金融	0	NULL
industry	0	金融业-第三方支付	金融业-第三方支付	0	NULL
industry	0	金融业-金融门户网站	金融业-金融门户网站	0	NULL
industry	0	食品饮料-休闲食品	食品饮料-休闲食品	0	NULL
industry	0	食品饮料-水饮冲调	食品饮料-水饮冲调	0	NULL
industry	0	食品饮料-粮油干货	食品饮料-粮油干货	0	NULL
industry	0	食品饮料-海鲜水产	食品饮料-海鲜水产	0	NULL
industry	0	食品饮料-其他食品饮料	食品饮料-其他食品饮料	0	NULL
industry	0	食品饮料-酒类	食品饮料-酒类	0	NULL
industry	0	食品饮料-茶叶	食品饮料-茶叶	0	NULL
industry	0	食品饮料-膳食营养品	食品饮料-膳食营养品	0	NULL
industry	0	食品饮料-传统滋补	食品饮料-传统滋补	0	NULL
industry	0	食品饮料-水果蔬菜	食品饮料-水果蔬菜	0	NULL
industry	0	房地产-房地产开发商	房地产-房地产开发商	0	NULL
industry	0	食品饮料-冷冻食品	食品饮料-冷冻食品	0	NULL
industry	0	3c及电器-智能设备	3c及电器-智能设备	0	NULL
industry	0	食品饮料-肉禽蛋品	食品饮料-肉禽蛋品	0	NULL
industry	0	3c及电器-其他3C及电器	3c及电器-其他3C及电器	0	NULL
industry	0	商务服务-包装印刷	商务服务-包装印刷	0	NULL
industry	0	3c及电器-手机及配件	3c及电器-手机及配件	0	NULL
